E2F1,E2F1errors,E2F4,E2F4errors
-0.085279576,0.018501047,-0.187372105,0.026282527
-0.068056024,0.021030516,-0.22169486,0.021803382
-0.128306495,0.015876002,-0.331695237,0.032380868
-0.084660694,0.015408446,-0.286437457,0.021645883
0.009352748,0.016269237,0.12493132,0.025809105
-0.203960144,0.020609716,-0.270283065,0.028244502
-0.215385807,0.017597346,-0.187582709,0.025404723
-0.214647775,0.024268694,-0.300922483,0.027957127
-0.128507647,0.019273056,-0.403113682,0.029131493
-0.192710701,0.019667665,-0.25820026,0.038843656
0.00818159,0.015243676,-0.206226784,0.016217159
-0.238766039,0.016039985,-0.038272183,0.019419724
-0.079912123,0.008921839,-0.209302691,0.016226615
-0.178622558,0.014628292,-0.116706945,0.027307173
-0.14029213,0.010877016,-0.319665171,0.021922902
-0.076843155,0.016096872,-0.230900756,0.028385885
-0.184408717,0.016841207,-0.208626798,0.02870375
-0.180332908,0.017493307,-0.239830339,0.015397689
-0.033544165,0.027674585,-0.015260456,0.029101121
-0.105766011,0.007595603,-0.274337808,0.023265239
-0.330463674,0.024154331,-0.320852114,0.017195665
-0.132984445,0.015847574,-0.205738748,0.026498764
-0.156978998,0.020779262,-0.12893889,0.027247345
-0.16562615,0.015813292,-0.325854917,0.026971027
-0.164287953,0.025220454,-0.182210881,0.031338323
-0.075023009,0.01292613,0.006728279,0.025173081
-0.019959178,0.013095517,-0.290497873,0.013609891
-0.245860512,0.016801702,-0.24623395,0.023451985
-0.172162727,0.013458916,-0.235882328,0.02297823
0.165604049,0.021303657,-0.079407271,0.023626252
-0.293758885,0.014945025,-0.527555617,0.020340984
-0.041031932,0.015636448,0.007211961,0.026868835
-0.122194501,0.017518927,-0.13376987,0.023790061
-0.132524591,0.013848191,-0.266582162,0.018079642
-0.038165594,0.017019674,-0.154154387,0.025642253
-0.141293986,0.016011173,-0.177329628,0.030124261
-0.182353191,0.021864366,0.008382829,0.02553733
-0.091928051,0.010342294,-0.252709832,0.019789727
-0.113097543,0.022159017,-0.317039215,0.019398475
-0.203797967,0.0167387,-0.199948309,0.024799496
-0.172085088,0.012305804,-0.327392613,0.021592688
-0.11112971,0.023589207,-0.139159609,0.022150839
-0.110008083,0.012454876,-0.200354207,0.023332569
-0.108454787,0.007546318,-0.262736468,0.019948788
-0.129111591,0.020735882,-0.143965991,0.022524444
-1.33E-01,0.015520079,-0.332830987,0.019800452
-0.03807957,0.02833002,-0.032807004,0.031437403
-0.142226859,0.015117535,-0.241696463,0.02829137
-0.103899901,0.014701991,-0.194717018,0.02297251
-0.173298121,0.011790246,-0.226004514,0.007589032
-0.101773586,0.015260499,-0.281487353,0.024491011
-0.170574392,0.015343859,-0.325730768,0.029697106
-0.02420519,0.008875897,-0.189568355,0.025747798
-0.17986356,0.013902221,-0.324472224,0.020934892
-0.11349253,0.023521375,-0.18039323,0.02476848
-0.088026701,0.02249959,-0.114395932,0.022129062
-0.235771112,0.015078676,-0.200001386,0.018682204
-0.141515523,0.017842982,-0.049400418,0.023829783
0.008777592,0.015502167,-0.162341196,0.026965479
-0.248862007,0.018058398,-0.30044814,0.023131011
-0.280650434,0.008719385,-0.27492648,0.025845323
-0.189360772,0.0170854,-0.251626092,0.02272192
-0.031805672,0.0211729,-0.033503874,0.024292552
-0.27022307,0.01689846,-0.289950736,0.023572604
-0.179025789,0.018343871,-0.178762667,0.023482098
-0.15001052,0.011671382,-0.332485199,0.020930009
-0.128792146,0.009414683,-0.366919225,0.028788881
-0.188288477,0.018059579,-0.139044525,0.025119762
-1.34E-01,0.020099272,-0.188022623,0.021350095
-0.257059835,0.017429774,-0.345339985,0.033914457
-0.139948041,0.015986457,-0.203681241,0.024859872
-0.043342849,0.01736044,-0.207558087,0.039840391
-0.197442321,0.014426123,-0.248154759,0.023138358
-0.069437194,0.014326489,-0.18765512,0.013923089
-0.160404249,0.011839907,-0.146926483,0.018102078
-0.242047573,0.012210122,-0.374933211,0.019221058
-0.087380038,0.019420795,-0.221495048,0.032915555
0.041153039,0.026706706,-0.029799877,0.032761071
-0.009767894,0.009992652,-0.334056414,0.011761119
-0.148633776,0.012814212,-0.225119013,0.011455944
-0.080545966,0.010541162,-0.295016271,0.017609254
-0.106746689,0.010536975,-0.214769979,0.010484421
-0.198869831,0.014851297,-0.087115672,0.031419407
-0.160695057,0.018092521,-0.033232306,0.025121191
-0.066595362,0.014311833,-0.177609381,0.016599166
-0.238121618,0.024395066,-0.338931292,0.027488208
-0.2546255,0.015293183,-0.136647362,0.030707253
-0.081691725,0.018293215,-0.30150099,0.026969621
-0.019437173,0.020964455,-0.325577231,0.026589812
-0.205965351,0.019030879,-0.239661668,0.01874452
-0.17390441,0.015324807,-0.29550428,0.016676112
-0.146668607,0.020084819,-0.250272649,0.025895179
-0.121500453,0.007591249,-0.204262776,0.020226465
-0.028036281,0.028656172,-0.021818009,0.036894319
0.302530664,0.027023753,0.122314103,0.022833422
-0.317530691,0.01755375,-0.411483539,0.019413518
-0.371766565,0.011950174,-0.381907549,0.018491471
0.013354571,0.01126921,-0.256845924,0.028181423
0.045948337,0.019961008,-0.020192572,0.026928304
-0.230283284,0.012488587,-0.255390657,0.02196296
-0.233177601,0.015940296,-0.265971088,0.026277583
-0.184603089,0.016769949,-0.207999934,0.02419279
0.083972627,0.021049168,-0.003581279,0.032919119
-0.229065202,0.018633506,-0.323800972,0.025131718
-0.167217621,0.015487778,-0.259645604,0.019751849
-0.17335596,0.016440581,-2.15E-01,0.031624318
-0.15722995,0.011700826,-0.291492925,0.017331921
-0.193618687,0.014934604,-0.321474546,0.013909384
-0.166423432,0.013348057,-0.17081417,0.019458613
-0.045307852,0.017145027,-0.256060212,0.018712314
-0.040388765,0.015075526,-0.18775026,0.026457564
-0.086930792,0.024546951,-2.14E-01,0.016590286
-0.158027293,0.016979254,-0.236627084,0.030993587
-0.182254306,0.008040286,-0.250916212,0.024351467
-0.429478642,0.021437855,-0.433200202,0.026289516
-0.040754449,0.012102021,-0.022367001,0.030379682
0.117467297,0.025909222,-0.000269774,0.022617677
-0.308086117,0.013653516,-0.219500249,0.030422241
-0.195548592,0.017071945,-0.255096526,0.021959502
-0.060170894,0.02069248,-0.174480656,0.029974852
-0.112963857,0.011648482,-0.089379672,0.035445103
-0.038658335,0.019121344,-0.027860675,0.017626316
-0.245661731,0.020617826,-0.398238714,0.022997486
-0.16482983,0.014676777,-0.259863465,0.021171096
-0.12656043,0.011553153,-0.233117373,0.022139454
-0.229921073,0.018941347,-0.370233781,0.022371318
-0.047519078,0.01543789,-0.201869442,0.018440174
-0.288477313,0.024166562,-0.302327546,0.021336151
-0.303396679,0.011399736,-0.38703609,0.019569988
0.018229455,0.021197515,0.053472029,0.033855226
-0.091956991,0.014540234,-0.241098614,0.037840577
-0.170616206,0.017090278,-0.391488913,0.017833546
0.013771055,0.028943376,0.028579454,0.022852897
-0.168057099,0.012609238,-0.219395245,0.025632467
-0.081982006,0.017079322,-0.112377116,0.024189447
-0.241180474,0.020045888,-0.262748481,0.017581424
-0.173901869,0.013137652,-0.372362791,0.021931703
-0.127671345,0.022871106,-0.353637602,0.022403701
-0.250456726,0.018416139,-0.17179286,0.016004457
-0.176734413,0.023496226,-0.209009402,0.011571687
-0.107284822,0.019015242,-0.23319911,0.023584044
0.006428183,0.018490161,-0.001875443,0.020469462
-0.038999832,0.017285425,-0.170370879,0.012566637
-0.093582241,0.012255058,-0.164669548,0.024570817
-0.171741482,0.014819572,-0.235063,0.020280036
-0.131215596,0.006798854,-0.235022738,0.01294471
-0.204666158,0.021897271,-0.278065393,0.026325759
-0.189154947,0.019836379,-0.277904692,0.010757688
-0.149390966,0.020622428,-2.12E-01,0.023779843
-0.202820903,0.011106646,-0.420346323,0.02582217
-0.246748453,0.01905978,-0.376192555,0.02481896
-0.050370169,0.014619894,-0.016823829,0.019246943
-0.2005786,0.012698731,-0.256520738,0.017033496
-0.120945294,0.015743112,-0.195113173,0.022423828
-1.27E-01,0.010803447,-2.93E-01,0.029265347
-0.086048832,0.018460601,-0.076876206,0.029254681
-0.120655661,0.013406158,-0.25780215,0.015529821
0.024085224,0.020840951,-0.007980156,0.030904471
0.949855061,0.021329018,0.462272141,0.034037156
-0.228407926,0.029067464,-0.302252853,0.024357387
-0.548786326,0.011781678,-0.319663266,0.017010298
0.00296218,0.022372005,-0.2780325,0.012210045
-0.190677904,0.01909344,-0.156273329,0.023705412
-0.159690951,0.020043027,-0.368044744,0.034826825
-0.14166007,0.011284432,-0.21608841,0.014613379
-0.294492112,0.022380872,-0.352457233,0.024649126
-0.177814678,0.012241317,-0.356451116,0.017797746
-0.243418764,0.009071003,-0.250335364,0.024035734
-0.281062711,0.012310058,-0.375241699,0.02225965
-0.302635866,0.015325185,-0.258605544,0.023947682
-0.131215596,0.006798854,-0.235022738,0.01294471
-0.297706596,0.012429405,-0.327625409,0.028964927
-0.143644814,0.02145707,-0.175003216,0.010390919
0.290681129,0.022299844,0.048338518,0.033563329
-0.293072325,0.014536366,-0.143231895,0.029068787
-0.113642255,0.013278381,-0.192005355,0.028540609
-0.095966055,0.021616115,-0.192401202,0.028271683
-0.177472818,0.022543155,-0.444918329,0.018777812
-0.332267627,0.021144858,-2.16E-01,0.036032279
-0.099689906,0.023583184,-0.158221508,0.020853025
0.029077219,0.021645145,-0.179889108,0.025677633
-0.227928571,0.013965035,-0.39278961,0.021171572
-0.247513465,0.020001862,-0.177613167,0.024815179
0.144329014,0.020992766,0.025847775,0.028087506
-0.027710255,0.015480453,-0.166349129,0.028112134
-0.12043551,0.018499356,-0.131620947,0.006196684
-0.280254005,0.015327779,-0.288894296,0.015996325
-0.132440587,0.02138793,-0.381508523,0.018447821
-0.304507904,0.009661939,-0.249267886,0.021579661
-0.146364713,0.021329766,-0.147571047,0.037483059
0.275782302,0.017169205,0.156379319,0.031951891
-0.354841792,0.018076204,-0.474106841,0.014847176
-0.330899263,0.008852008,-0.34141714,0.02186042
-0.03034767,0.029033765,-0.088102813,0.035070197
-0.165745202,0.015598678,-0.295247666,0.038922553
-0.342366953,0.021519674,-0.300548904,0.033945918
0.153482946,0.023280478,-0.069680016,0.02403814
-0.226157529,0.020831243,-0.112377352,0.019122357
-0.259898539,0.012421419,-0.195189214,0.019392144
-0.065684157,0.007144897,-0.182253941,0.021376656
-0.115591953,0.008891853,-0.334105514,0.025056245
-0.213487298,0.022064573,-0.266360137,0.034131136
-0.24377402,0.013336049,-0.344204129,0.015545177
-0.316651415,0.006781266,-0.321444614,0.025097244
-0.207525638,0.0108413,-0.266504748,0.025821078
0.30732014,0.030728444,0.14030407,0.026176789
-0.295853104,0.021141982,-0.369567295,0.02868298
-0.173583175,0.01028132,-0.179252515,0.010047585
-0.130808037,0.016552688,-0.385170665,0.021012882
-0.180142202,0.011516331,-0.220950476,0.011177827
-0.158484346,0.01089669,-0.270781339,0.012672401
-0.189462587,0.020644767,-0.19984806,0.015693411
-0.095863682,0.01502047,-0.173482465,0.033004605
-0.177421147,0.016238603,-0.223111754,0.020579375
-0.19539113,0.019554673,-0.309180171,0.023273981
-0.112145498,0.018061706,-0.233288655,0.023200772
-0.009480215,0.019567198,-0.221361865,0.022316113
-0.203907501,0.01957754,-0.131102112,0.016835452
-0.098969168,0.020998616,-0.186261617,0.026141997
0.058634006,0.022889009,-0.091449916,0.026804376
-0.213260785,0.024663082,-0.188604185,0.02481938
0.008880428,0.013362724,-0.169833873,0.031765212
0.956725042,0.015044813,0.785745672,0.026695938
-0.120911043,0.011629329,-0.217774879,0.020905387
-0.325157544,0.022369029,-0.335800172,0.026515781
0.12605548,0.017948842,-0.126318352,0.018510781
-0.207828596,0.020026075,-0.263611917,0.017476609
-0.206030915,0.017321237,-0.222039117,0.018638791
-0.149204864,0.025487726,-0.213880301,0.023546774
-0.307410773,0.018452688,-0.448086229,0.01485443
-0.246791537,0.028862977,-0.238668643,0.02408704
-0.226451683,0.014102154,-0.127995284,0.024181684
-0.426289764,0.01519303,-0.56216486,0.028378917
-0.206926696,0.011775176,-0.309823487,0.022232722
-0.177215415,0.014793166,-0.28276344,0.017025079
-0.073622734,0.023016304,-0.209297387,0.024584847
-0.22927529,0.015482843,-0.279066415,0.017008069
0.095112929,0.033527754,-0.260876877,0.037484255
-0.28528087,0.02020663,-0.251841972,0.029678261
-0.067778877,0.015642561,-0.105247934,0.026404216
-0.143490688,0.035545249,-0.080988444,0.015355039
-0.350624644,0.011311959,-0.500475021,0.02562298
-0.41570188,0.008954025,-0.403265456,0.019416683
-0.197844302,0.022882247,-0.310089909,0.029285014
0.008038719,0.025202213,-0.130516424,0.019854709
-0.185702933,0.025596579,-0.182791427,0.022181951
0.01229542,0.01698756,-0.241835866,0.033546452
0.043787737,0.024466435,-0.184672254,0.021393199
0.016756907,0.020455122,-0.103536872,0.024466728
-0.12780365,0.027023153,-0.109095007,0.031523417
-0.157025535,0.021249015,-0.290554807,0.018315769
-0.210342717,0.019639411,-0.304340221,0.014478005
-0.209218841,0.016563818,-0.211012537,0.028863038
-0.349412265,0.016455352,-0.274828383,0.026937688
-0.133969671,0.020594816,-0.066509333,0.018953734
-0.251887025,0.022576874,-0.270592456,0.017820725
-0.134125991,0.014517931,-0.333084168,0.021867681
-0.360635125,0.022818312,-0.368247711,0.018506319
-0.179888352,0.009792085,-0.267329426,0.027365864
0.12750298,0.018020646,-0.320918477,0.01622223
-0.128577654,0.014678257,0.167093573,0.032499188
-0.095956379,0.015689244,-0.218875855,0.024494822
-0.01105673,0.015505426,-0.166716072,0.015695692
-0.266206695,0.020002174,-0.302222333,0.025917033
-0.092864994,0.011295955,-0.375807223,0.018193764
-0.063716715,0.020634532,-0.252312579,0.02656678
-0.166755096,0.013052934,-0.196272573,0.013676496
-0.370876019,0.030293664,-0.3359474,0.024284029
-0.141025362,0.014725304,-0.192946778,0.03314638
-0.161809698,0.01536836,-0.062521988,0.021956622
-0.197255839,0.014775727,-0.235022738,0.01294471
-0.232061497,0.015217785,-0.37904336,0.011664756
-0.122446985,0.016444433,-0.148742506,0.019980331
-0.202448468,0.015295279,-0.291574176,0.020467927
-0.170709578,0.014146072,-0.262688248,0.025062071
-0.306125919,0.019328544,-0.32879707,0.023811041
-0.212251024,0.013336369,-0.133927446,0.0206364
0.000921928,0.013493756,-0.396615698,0.022699089
-0.234050766,0.014029047,-0.221727399,0.024864706
-0.3159386,0.013405216,-0.325039363,0.019289786
-0.119642526,0.0135446,-0.082792977,0.028405078
-0.199307249,0.015227099,-0.249820296,0.023429237
-0.16388436,0.011230409,-0.238352008,0.012862426
0.010034438,0.017570887,-2.13E-01,0.029033944
-0.152874984,0.013877355,-0.12025276,0.023742983
0.76724189,0.040433565,0.442862303,0.048497772
-0.071779998,0.014739749,-0.260588319,0.019489107
-1.34E-01,7.37E-03,-0.131559882,0.013368532
0.141889644,0.013965891,0.436582279,0.02100233
0.404550351,0.023078866,0.187937552,0.037038382
-0.150430981,0.015504413,-0.3239558,0.010585374
-1.35E-01,0.016546337,-0.23071665,0.015234761
-0.227379275,0.015322805,-0.232387524,0.023706674
-0.159348966,0.02465994,-0.185598655,0.021240334
-0.254910708,0.021131485,-0.260255023,0.011054325
-0.187030744,0.014502968,-0.246696741,0.01187315
-0.037641244,0.026569471,-0.311028271,0.019872445
-0.245638512,0.021076168,-0.080635255,0.02748962
-0.143529178,0.010078211,-0.298340114,0.014745471
-0.297968288,0.013342898,-0.330055063,0.016455586
-0.169161499,0.021750162,-0.264569466,0.023792536
-0.176993793,0.023385318,-0.393650615,0.028018977
-0.105171498,0.015155255,-0.17275667,0.009067287
-0.10446075,0.015483844,-0.143441359,0.013132519
-0.262458689,0.010257881,-0.479888889,0.016078553
-0.502037468,0.015001642,-0.400808129,0.029330718
-0.216660997,0.014580259,-0.158080305,0.026130471
-0.173217247,0.020496936,-0.421086814,0.018124157
0.108876255,0.011994019,0.025617581,0.030104687
-0.301496167,0.014491541,-0.628295037,0.025639142
-0.117968931,0.023058318,-0.12953778,0.012980136
-0.170191968,0.012231418,-0.271638387,0.019695774
-0.068371201,0.024269184,0.034853868,0.025555176
-0.125462722,0.018911102,0.055091701,0.020308646
-0.13531902,0.01928939,-0.151239745,0.020543607
-0.140714746,0.013723348,-0.235582023,0.013199786
-0.255687829,0.017982755,-0.548255395,0.019394697
-0.056426562,0.018776082,-0.311292046,0.017775745
0.033085563,0.020775816,-0.252943276,0.021102653
-0.219689766,0.015437417,-0.306923206,0.02113858
0.033092051,0.01607037,-0.003019954,0.012183603
-0.32609146,0.038174912,-0.306061544,0.032189076
-0.261113559,0.01199195,-0.252095406,0.014516298
-0.015439254,0.019493929,-0.020618483,0.023459878
-0.135842686,0.007514634,-0.23010451,0.011712038
-0.352413742,0.021979772,-0.437110835,0.020927737
0.019856823,0.012686191,-0.208190903,0.022219946
-0.180598247,0.013047027,-0.234308168,0.021924209
-0.309321808,0.019269559,-0.36572183,0.019919621
-0.151977145,0.013009163,-0.316081031,0.015351691
-0.159603517,0.009419245,-0.22778531,0.011934286
-0.307501128,0.019442712,-0.29847671,0.020026911
-0.073518111,0.009295858,-0.19000472,0.022773627
-0.057131554,0.019439186,-0.204784631,0.026898902
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.113814328,0.005565177,-0.214769979,0.010484421
-0.302727426,0.021583264,-0.253585332,0.01910761
-0.113538341,0.016200568,-0.32481754,0.017465014
-0.279816568,0.029100409,-0.29694179,0.023293769
-0.244093486,0.01886183,-0.308409236,0.015795481
-0.03401094,0.016824389,-0.219347357,0.021565793
-0.086886038,0.014757804,-0.237906492,0.030232896
-0.253134472,0.015397394,-0.322846704,0.026585628
-0.123149263,0.019129964,-0.26151335,0.014713675
-0.137614059,0.018433805,-0.239896504,0.028930399
-0.218496684,0.014225126,0.020978069,0.020135829
0.075994312,0.020690355,-0.331786414,0.01533549
-0.185906055,0.014751653,-0.217210557,0.026856277
-0.070552012,0.014202374,-0.307912537,0.0246062
0.531596611,0.031080409,0.701544563,0.03242577
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.116276886,0.017115164,-0.312317618,0.01950508
0.107211264,0.016913334,-0.159200667,0.024093001
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.14630939,0.011106872,-0.238153084,0.016267563
-0.156496168,0.010297455,-0.129001384,0.020764005
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.130182543,0.006571905,-0.241316979,0.013574302
-0.071678971,0.015743574,0.269749066,0.015447464
-0.053542597,0.014799422,-0.113574004,0.016776605
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.268365058,0.015321571,-0.271683173,0.011995768
0.000848761,0.018663892,-0.14252653,0.024251378
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.166811423,0.022643995,-0.200616969,0.018419176
-0.47161006,0.021793175,-0.400916375,0.026160778
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.087033026,0.014964103,-0.132036835,0.02094535
-0.167790073,0.01325975,-0.350069435,0.026457063
-0.178605798,0.010550798,-0.283954934,0.01296505
-0.135842686,0.007514634,-0.23010451,0.011712038
0.485801095,0.01446995,0.591269997,0.021248757
-0.503514744,0.02310552,-0.802617318,0.021725412
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.163137223,0.019211453,-0.396437099,0.024386128
-0.467407069,0.011828987,-0.662933964,0.020703995
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.167484304,0.012999155,-0.160449294,0.01535845
-0.169072363,0.012565072,-0.33084116,0.018727262
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.170191968,0.012231418,-0.271638387,0.019695774
-0.221177633,0.025897602,-0.312978302,0.016827585
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.163168431,0.01109045,-0.214769979,0.010484421
0.00255649,0.022898786,-0.08449667,0.024122945
-0.195503442,0.021136831,-0.36775611,0.022183765
-0.196832929,0.014173088,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.428997577,0.012344331,-0.511300656,0.019175095
0.007534009,0.011874286,0.716756216,0.008852205
-0.185311184,0.011680709,-0.311332098,0.026256551
-0.179211534,0.00818906,-0.372853135,0.015754446
-0.028307338,0.019836003,-0.167866428,0.011092159
-0.020138221,0.009814475,-0.253662042,0.021157966
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.329918077,0.027084535,-0.391864223,0.035956268
-0.332571518,0.019479802,-0.259920172,0.021976146
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.277631985,0.014271503,-0.539956485,0.030694722
-0.021686844,0.012877568,-0.341245675,0.016677021
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.15633689,0.010926669,-0.223037113,0.027261317
0.666982213,0.016167613,0.444394342,0.019544273
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.179211534,0.00818906,-0.372853135,0.015754446
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.074479019,0.016180149,-0.196940374,0.014435312
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.149208448,0.006842816,-0.500310308,0.0201992
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.170191968,0.012231418,-0.271638387,0.019695774
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.380037194,0.011474301,-0.430722509,0.010143366
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.387257137,0.009390583,-0.309451034,0.024685709
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.178605798,0.010550798,-0.283954934,0.01296505
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.159593038,0.009480376,-0.25665151,0.012251202
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
0.543447561,0.014950142,0.880875844,0.01572734
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.369846694,0.008702211,-0.980883171,0.007429754
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.196832929,0.014173088,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.612435815,0.018144061,-0.758148105,0.021569722
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
0.612358847,0.01151561,1,0
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.185311184,0.011680709,-0.311332098,0.026256551
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.239395918,0.010766898,-0.471603075,0.022487089
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.119103534,0.011671374,0.139374791,0.008427914
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
0.110447499,0.011410383,-0.146334578,0.013600687
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.29114929,0.01840624,-0.380517053,0.027192701
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
-0.134800311,0.00737258,-0.214769979,0.010484421
